# ids,rot_voxel,cube_x,cube_y,cube_z
136552,446,3,6,3
143035,446,3,6,4
146932,446,3,6,4
229442,446,3,6,4
255935,446,3,6,4
272261,446,3,6,4
272283,446,3,6,3
272289,446,3,6,4
273568,446,3,6,3
273590,446,2,6,4
367258,446,3,6,3
367285,446,3,7,3
367317,446,3,6,4
415738,446,3,6,4
415768,446,3,6,4
415769,446,3,6,3
560335,446,3,6,4
579258,446,4,6,4
579262,446,3,7,3
579279,446,3,6,4
585024,446,3,6,4
591496,446,3,6,3
591636,446,3,6,4
694676,446,3,6,4
806060,446,4,5,4
924284,446,3,6,4
981462,446,3,6,3
981464,446,3,6,4
981499,446,3,6,4
136553,447,3,6,4
212120,447,3,6,3
356626,447,3,6,4
479674,447,3,6,4
615052,447,3,6,4
881833,447,3,6,4
940127,447,4,6,3
136554,448,4,6,3
143052,448,4,6,3
143058,448,3,6,3
143155,448,3,6,4
143268,448,4,6,4
156750,448,3,6,3
164771,448,4,6,3
165725,448,4,6,3
165990,448,4,6,3
177742,448,4,6,3
177786,448,4,6,3
193351,448,4,6,3
193393,448,3,6,4
193479,448,4,5,3
193507,448,4,5,3
202546,448,4,5,3
203275,448,4,5,3
203577,448,4,6,2
203656,448,4,5,3
212113,448,4,5,3
220266,448,4,6,3
227681,448,3,6,3
227714,448,4,5,3
228518,448,3,6,3
240096,448,3,5,3
240125,448,4,5,3
287931,448,3,6,3
307765,448,3,5,3
328071,448,4,5,3
328095,448,3,5,3
378588,448,3,6,3
378670,448,3,7,3
378696,448,2,7,3
378712,448,3,6,3
394671,448,3,6,2
395153,448,3,6,3
401744,448,3,6,3
401750,448,3,6,3
401751,448,3,6,3
401822,448,3,6,3
401840,448,3,6,3
414879,448,4,6,3
414922,448,3,6,3
465884,448,3,6,3
475094,448,4,5,2
475433,448,4,6,2
481166,448,3,6,2
481321,448,4,5,4
481376,448,4,6,3
517143,448,3,6,2
560252,448,4,6,3
560359,448,4,6,3
573588,448,3,6,2
573618,448,3,6,3
603823,448,3,6,3
603824,448,4,6,3
603835,448,3,6,3
603836,448,4,6,4
603857,448,4,6,3
609385,448,4,6,3
637351,448,4,6,3
637362,448,4,6,3
637364,448,4,6,3
637378,448,4,6,3
642630,448,4,6,3
672799,448,3,6,3
686735,448,3,6,3
686737,448,3,6,3
686744,448,3,6,3
688449,448,3,6,3
688506,448,4,6,3
688550,448,3,6,4
688583,448,3,6,4
692278,448,4,6,3
694501,448,3,6,3
694635,448,3,6,3
707724,448,4,6,3
707756,448,3,6,3
737684,448,4,6,3
737703,448,3,6,3
801323,448,4,6,3
801356,448,3,6,3
831445,448,3,6,3
831521,448,3,6,3
831529,448,4,6,3
831532,448,4,6,3
831533,448,3,6,3
831538,448,3,6,3
831562,448,4,6,3
835673,448,4,6,3
835686,448,3,6,3
835691,448,4,6,4
847554,448,3,6,3
847556,448,3,6,3
847558,448,4,6,3
849791,448,3,6,3
849794,448,3,6,3
849796,448,3,6,3
849799,448,3,6,3
849842,448,3,6,3
856732,448,3,6,3
856749,448,3,6,3
862391,448,4,6,3
863017,448,4,6,3
863018,448,3,6,3
863033,448,4,6,3
892151,448,3,6,3
927285,448,3,6,3
927368,448,3,6,3
927406,448,4,6,3
927498,448,4,6,3
927502,448,4,6,3
977537,448,3,6,3
977577,448,3,6,3
977579,448,3,6,3
977599,448,3,6,3
977601,448,4,6,3
977605,448,4,6,3
977607,448,4,6,3
977611,448,3,6,3
977613,448,4,6,3
977618,448,3,6,3
977642,448,3,6,3
977686,448,3,6,3
977692,448,3,6,3
977694,448,4,6,3
136563,449,3,6,3
143105,449,3,6,3
143339,449,3,6,4
143439,449,4,6,4
147838,449,4,6,3
163917,449,3,6,4
202687,449,3,6,4
202727,449,3,6,4
260317,449,3,6,3
260331,449,3,6,3
312971,449,4,7,3
319800,449,3,6,4
355041,449,4,6,4
356672,449,3,6,3
377137,449,4,6,3
401743,449,3,6,4
409382,449,4,6,4
446190,449,4,6,4
447264,449,3,6,4
468140,449,3,6,4
615020,449,3,6,3
624867,449,4,6,4
688623,449,3,6,3
688630,449,3,6,4
701485,449,3,6,4
710078,449,4,7,4
804793,449,4,7,3
829712,449,4,6,3
840650,449,4,6,3
841247,449,4,6,3
856786,449,4,6,3
865102,449,4,6,3
136572,450,3,6,3
143352,450,4,6,3
147930,450,4,6,3
313039,450,4,6,3
376739,450,4,6,4
376745,450,3,6,3
401802,450,4,6,3
583216,450,2,5,4
894010,450,4,6,3
136574,451,4,6,3
164754,451,4,6,3
191882,451,4,6,4
246568,451,4,6,3
356743,451,2,6,4
541539,451,4,6,3
714226,451,4,6,4
136576,452,4,6,4
136589,452,3,6,3
173269,452,3,6,3
191871,452,4,6,3
191875,452,3,6,4
191884,452,3,6,4
191895,452,3,6,4
191899,452,3,6,4
202736,452,3,6,4
240086,452,4,6,4
246553,452,3,7,4
246561,452,3,7,4
246595,452,3,7,4
312984,452,3,6,4
446207,452,3,6,4
460110,452,2,6,3
460111,452,3,6,3
460112,452,3,6,4
460116,452,3,6,4
460119,452,3,6,3
468226,452,3,7,4
481277,452,4,6,4
573716,452,3,6,4
601260,452,3,6,4
686848,452,4,6,3
701699,452,3,6,3
710112,452,4,6,4
710130,452,3,6,4
927361,452,4,6,4
136588,453,3,6,4
143281,453,3,6,4
173247,453,3,6,4
479672,453,3,6,3
518385,453,3,6,4
603862,453,3,7,4
136590,454,3,6,4
143163,454,3,6,3
164724,454,3,6,3
164728,454,4,6,4
164732,454,3,6,4
164738,454,3,6,3
164758,454,3,6,3
164767,454,3,7,4
182880,454,3,6,4
199323,454,3,6,4
223877,454,3,6,4
227706,454,4,6,4
238449,454,3,7,4
249559,454,3,6,3
312869,454,4,6,3
343399,454,4,6,3
356528,454,4,6,2
356831,454,4,6,3
376746,454,4,6,3
394680,454,5,6,3
465883,454,3,6,4
518382,454,4,6,3
518391,454,4,6,3
558024,454,4,6,3
558059,454,4,6,3
579277,454,4,6,3
585046,454,4,6,4
585054,454,4,6,3
586744,454,4,6,3
586745,454,4,6,4
615026,454,4,6,3
615051,454,4,6,3
647813,454,4,6,3
692289,454,3,6,3
694590,454,3,6,4
706379,454,3,6,3
706382,454,3,6,4
740456,454,5,6,3
740556,454,4,6,3
801357,454,4,6,3
831605,454,4,6,4
881867,454,3,6,4
897029,454,3,6,4
924298,454,4,6,4
968067,454,4,6,4
977632,454,4,6,4
136597,455,5,6,3
163918,455,3,6,4
163924,455,4,6,3
468283,455,3,6,4
927442,455,4,6,3
981473,455,3,6,3
136600,456,4,6,3
143483,456,4,6,3
356657,456,4,6,3
583123,456,3,6,3
583127,456,4,6,3
787048,456,3,6,3
136607,457,4,6,3
136611,457,3,6,3
229438,457,3,6,4
229486,457,2,6,3
244987,457,3,6,3
356649,457,3,6,3
356661,457,3,6,4
356665,457,4,6,3
356734,457,3,6,4
356770,457,4,6,4
356774,457,3,6,4
475394,457,4,6,4
583141,457,4,6,4
583162,457,3,6,4
706374,457,4,6,4
714240,457,2,6,4
751113,457,3,7,4
893954,457,4,6,4
893964,457,3,6,4
136608,458,3,6,4
136610,458,3,7,4
164785,458,3,7,4
165371,458,3,7,4
459554,458,3,6,4
459556,458,4,7,4
481035,458,3,6,4
481055,458,3,6,3
568979,458,3,6,4
569027,458,3,6,3
583193,458,4,6,4
585084,458,2,7,3
737745,458,2,6,3
739765,458,3,6,3
841155,458,3,6,4
841253,458,3,6,4
845581,458,3,6,4
845585,458,3,7,3
847588,458,4,6,4
847619,458,3,7,4
927430,458,3,6,4
981492,458,3,6,4
981497,458,3,6,4
981509,458,3,6,4
981512,458,3,6,4
136609,459,3,6,4
356641,459,3,5,4
356766,459,3,6,4
585038,459,3,6,3
585039,459,4,6,3
894032,459,4,6,3
940280,459,4,6,3
136616,460,3,6,3
481145,460,4,6,3
481161,460,3,6,3
585009,460,3,6,4
847822,460,3,6,3
136618,461,3,6,3
147742,461,4,6,3
481119,461,3,6,3
481125,461,3,6,3
481139,461,4,6,3
481163,461,4,6,3
585120,461,3,6,3
845587,461,2,6,4
845595,461,4,6,3
845597,461,4,6,3
845599,461,5,6,3
847826,461,3,6,3
136620,462,4,6,3
164794,462,4,6,4
229472,462,3,6,4
443207,462,4,6,3
568972,462,4,6,4
569015,462,5,6,4
569023,462,3,6,4
585056,462,4,6,3
585100,462,4,6,4
585112,462,3,6,4
585114,462,4,6,4
739761,462,4,6,3
841157,462,5,6,3
841159,462,3,6,3
841165,462,5,6,3
841175,462,4,6,3
841183,462,3,6,4
841189,462,4,6,3
841251,462,4,6,4
841255,462,5,6,3
841265,462,4,6,4
845579,462,4,6,4
845589,462,4,6,4
845593,462,4,6,4
845603,462,4,6,4
847583,462,3,3,3
981407,462,3,6,4
981505,462,4,6,4
136626,463,3,6,4
142985,463,4,6,4
143142,463,4,7,4
147856,463,4,6,4
163898,463,4,6,4
163899,463,4,6,4
165729,463,5,7,4
165815,463,3,6,3
165879,463,3,7,3
165906,463,4,6,3
165919,463,4,6,3
165925,463,3,6,3
176427,463,3,6,3
186092,463,3,6,3
203662,463,4,6,3
227739,463,3,6,3
228454,463,4,6,4
228524,463,3,6,3
244814,463,3,6,3
350829,463,4,6,3
367270,463,3,7,4
376660,463,4,6,4
378574,463,4,7,3
383710,463,3,6,3
459545,463,3,6,3
460059,463,3,6,3
474999,463,3,6,3
475001,463,3,6,3
475064,463,3,6,3
475068,463,3,6,4
475092,463,3,6,3
481416,463,4,6,3
518363,463,4,6,3
534327,463,3,6,4
534354,463,4,6,3
539183,463,4,6,3
568976,463,4,6,3
568981,463,4,6,3
584956,463,3,6,3
585041,463,4,7,3
585954,463,2,4,3
591758,463,3,4,2
637408,463,4,5,3
637410,463,2,5,3
637424,463,4,5,2
643742,463,2,5,3
643748,463,3,5,2
643756,463,4,5,3
643758,463,4,5,3
643760,463,3,5,3
643762,463,4,4,3
686734,463,2,5,3
686739,463,4,5,3
686746,463,4,5,3
686747,463,3,5,3
686748,463,2,5,3
686849,463,3,5,3
694569,463,3,5,3
694600,463,4,5,3
707746,463,4,5,3
714243,463,3,4,3
714249,463,4,5,3
737000,463,3,6,3
737010,463,2,5,3
804782,463,4,5,3
847525,463,3,4,3
849789,463,4,5,3
863022,463,2,4,3
894328,463,4,5,3
914823,463,3,4,3
924366,463,4,4,3
927274,463,3,4,3
977591,463,3,4,3
977684,463,2,4,3
136628,464,4,4,2
164783,464,4,4,3
164816,464,2,4,3
186210,464,3,4,3
246564,464,4,4,3
481129,464,4,4,2
481131,464,3,4,2
481133,464,2,4,3
585080,464,2,4,3
585118,464,3,5,3
739767,464,2,4,3
841193,464,3,5,2
845591,464,4,5,2
845607,464,2,4,3
847818,464,2,5,3
927417,464,3,5,2
136638,465,3,6,3
481033,465,2,6,4
481063,465,3,6,4
481065,465,5,6,3
569011,465,3,7,1
585082,465,2,7,2
884150,465,3,6,3
981500,465,4,7,2
136639,466,4,6,2
165336,466,2,6,3
356754,466,3,6,4
552425,466,4,6,3
583134,466,5,6,3
584936,466,4,7,2
585958,466,3,7,1
694661,466,4,6,4
694688,466,4,6,3
893962,466,4,6,2
136640,467,3,7,2
579230,467,2,6,3
583182,467,2,6,3
584994,467,3,6,3
686834,467,3,6,3
847615,467,3,6,2
847816,467,5,6,3
852825,467,4,6,3
893987,467,4,6,2
924311,467,3,6,1
136642,468,2,6,3
142997,468,3,6,4
143300,468,3,6,4
143430,468,3,6,3
143457,468,3,6,3
165309,468,4,6,3
165381,468,5,6,3
177814,468,4,6,2
203694,468,2,6,2
244984,468,3,6,3
319762,468,2,6,4
356583,468,3,6,3
356601,468,3,6,3
421654,468,3,6,3
446281,468,3,6,2
481072,468,3,6,2
481080,468,3,6,3
481091,468,2,5,2
481099,468,3,6,2
481105,468,3,6,3
481106,468,3,6,3
481112,468,2,6,2
481114,468,3,6,2
517156,468,2,5,3
585015,468,2,6,2
585017,468,3,6,3
686793,468,3,6,3
686816,468,4,6,3
737850,468,3,6,3
804792,468,3,6,3
880962,468,3,6,3
927332,468,2,6,3
958346,468,3,6,3
136644,469,3,6,3
246562,469,3,6,3
481141,469,3,6,2
573658,469,3,6,3
141297,470,3,6,3
143506,470,3,6,3
199734,470,3,7,3
199736,470,3,6,2
223657,470,3,6,3
272322,470,3,7,2
293704,470,4,6,4
506648,470,3,6,3
506654,470,4,6,3
506662,470,3,6,3
506676,470,3,6,3
506682,470,3,6,3
885418,470,3,6,3
885442,470,4,6,3
885448,470,3,5,2
141298,471,3,6,3
175363,471,3,6,3
223655,471,3,6,3
280559,471,3,6,2
293720,471,3,6,3
561068,471,3,6,3
966486,471,3,6,3
966489,471,4,6,3
141299,472,3,6,3
147104,472,3,6,3
186331,472,4,5,3
199723,472,3,6,3
272326,472,3,6,2
293679,472,3,6,3
447276,472,3,6,3
578401,472,4,6,3
714716,472,3,6,3
885411,472,3,6,3
983837,472,2,6,3
983969,472,3,6,3
141307,473,2,6,3
983982,473,2,6,3
983984,473,3,6,2
983986,473,2,6,3
141310,474,3,5,3
141311,474,3,6,2
141336,474,3,6,2
141348,474,3,6,2
141360,474,3,7,3
983868,474,3,7,4
141313,475,4,7,4
141324,475,4,6,3
141327,475,3,7,4
141329,475,3,7,4
141337,475,4,7,3
141339,475,4,7,4
141342,475,3,7,3
141343,475,3,7,3
983865,475,4,7,3
983871,475,3,7,3
983874,475,3,7,3
983889,475,4,6,3
141316,476,3,7,3
141317,476,2,7,4
141330,476,3,7,4
141333,476,3,7,3
141335,476,3,7,4
141338,476,3,7,3
983864,476,3,7,3
983885,476,3,7,3
983886,476,3,7,3
983888,476,4,7,3
983890,476,3,7,3
141326,477,3,7,3
141328,477,3,7,3
983856,477,3,7,3
983869,477,3,7,3
983876,477,3,7,3
983877,477,3,7,3
141331,478,3,7,3
141344,478,3,7,3
141350,478,3,7,3
141351,478,4,7,2
578358,478,3,7,3
141332,479,3,7,3
141334,479,3,7,3
141340,479,3,7,3
141347,479,3,7,3
983880,479,4,7,2
141341,480,4,7,2
983857,480,4,6,3
983861,480,2,7,3
983862,480,3,7,3
983863,480,4,7,2
983879,480,4,7,2
983883,480,3,7,4
983892,480,4,7,3
983894,480,4,6,2
983895,480,4,7,3
141355,481,3,7,3
141356,481,3,7,3
141357,481,4,7,2
533563,481,4,7,2
533564,481,4,7,3
141371,482,4,7,2
141372,482,3,7,2
141376,482,2,7,3
561053,482,3,7,2
141516,483,4,7,2
141616,483,2,7,3
736924,483,3,7,3
737877,483,4,7,3
141557,484,4,7,3
147571,484,4,7,3
147593,484,4,7,3
147906,484,2,7,3
173506,484,3,7,3
225568,484,4,7,3
238439,484,3,7,2
264543,484,4,7,3
273508,484,3,7,3
447293,484,4,7,3
447391,484,4,7,3
447394,484,3,7,3
447396,484,4,7,3
447399,484,4,7,3
447401,484,4,6,3
447410,484,4,7,3
447411,484,3,7,3
447435,484,3,7,4
573666,484,4,7,3
573671,484,4,7,3
573673,484,5,7,2
720423,484,5,7,3
720426,484,3,7,4
852864,484,5,7,3
852891,484,4,7,3
141559,485,4,7,4
147569,485,5,7,3
147983,485,3,7,3
147984,485,3,7,3
225533,485,4,7,2
225582,485,3,7,3
225635,485,4,7,4
447302,485,5,7,3
447312,485,4,7,3
447321,485,4,7,3
532858,485,5,7,4
701643,485,3,7,3
701655,485,4,7,3
701665,485,3,7,3
749074,485,4,7,3
141587,486,4,7,3
147712,486,3,7,3
147713,486,3,7,3
165762,486,5,7,2
165771,486,3,7,3
165779,486,3,7,2
165833,486,3,7,3
166848,486,4,7,3
173237,486,3,7,2
173536,486,4,7,4
193527,486,4,7,4
203211,486,4,7,4
203513,486,4,6,3
227662,486,3,6,3
227749,486,3,6,3
268882,486,4,7,3
268883,486,4,6,3
268911,486,4,7,3
268917,486,3,7,4
268919,486,4,7,4
268922,486,4,7,4
268924,486,4,7,2
268933,486,4,7,3
268934,486,4,7,3
268936,486,4,7,3
268944,486,5,7,3
307706,486,3,7,3
378655,486,3,7,3
409349,486,4,7,3
409371,486,4,7,4
409376,486,4,7,3
409408,486,4,7,3
412039,486,4,6,3
414902,486,3,7,3
414969,486,3,6,3
415788,486,3,7,4
415789,486,3,7,3
415792,486,5,7,3
415797,486,4,6,3
415803,486,4,7,3
415804,486,3,7,3
415805,486,4,7,3
415808,486,4,7,4
415811,486,3,7,4
415812,486,4,7,3
415813,486,5,6,4
415814,486,4,7,4
415822,486,4,7,3
415824,486,4,7,3
415834,486,3,7,4
422146,486,3,7,4
422209,486,3,7,3
447439,486,3,7,3
459461,486,4,7,4
481218,486,3,7,3
481258,486,4,7,4
481349,486,2,7,4
508379,486,4,7,3
524509,486,4,6,4
571367,486,3,7,3
615083,486,3,7,2
624800,486,4,7,3
671608,486,4,7,3
672871,486,5,7,3
688398,486,4,7,3
688453,486,5,7,4
692227,486,4,6,3
692233,486,5,7,3
692245,486,3,7,3
692248,486,5,7,4
692254,486,3,7,3
692263,486,5,7,3
692264,486,3,7,3
736881,486,4,7,3
736909,486,5,7,4
736927,486,4,7,4
736958,486,3,7,4
736959,486,4,7,4
737693,486,3,7,4
737843,486,4,7,3
801296,486,3,7,3
822995,486,3,7,3
847676,486,4,7,4
880991,486,3,7,3
880995,486,4,7,3
880996,486,3,7,3
881000,486,3,7,3
892150,486,3,7,3
893913,486,5,7,3
924350,486,5,7,3
927534,486,3,7,3
927552,486,4,7,3
967968,486,3,6,3
141593,487,4,7,3
530665,487,3,7,3
541430,487,4,7,3
692216,487,3,7,2
880977,487,4,7,3
880983,487,3,6,2
927360,487,5,7,4
142978,488,4,6,3
173131,488,3,7,2
173193,488,3,5,2
173311,488,3,7,3
203456,488,3,5,2
307971,488,6,3,2
307973,488,4,7,2
307982,488,3,7,3
307985,488,3,7,4
307992,488,3,7,3
307999,488,3,7,4
312863,488,3,7,4
312889,488,4,7,3
312915,488,3,6,3
319775,488,4,7,3
352366,488,3,7,3
352473,488,3,7,3
355053,488,3,7,3
377573,488,3,7,3
530714,488,3,7,3
560290,488,4,7,3
560299,488,4,7,3
560314,488,4,7,3
573730,488,4,7,3
585804,488,4,7,3
586739,488,4,7,3
615047,488,4,7,3
699871,488,4,6,3
699873,488,4,7,3
699877,488,3,6,3
840641,488,3,6,3
983567,488,3,7,3
983658,488,3,3,2
142992,489,4,6,3
377126,489,3,7,2
460056,489,4,7,3
573604,489,3,7,3
601355,489,3,7,3
609398,489,4,7,3
725794,489,3,7,3
847550,489,4,7,3
143015,490,4,7,3
143298,490,3,7,4
143304,490,3,7,3
143312,490,3,6,3
143406,490,3,7,4
157201,490,6,4,2
173242,490,4,6,4
177739,490,3,7,4
244965,490,3,6,4
244994,490,3,6,3
272239,490,4,6,3
272280,490,3,6,3
272302,490,3,7,3
307738,490,3,7,3
307811,490,3,7,3
343450,490,3,7,3
377147,490,3,7,4
446270,490,3,6,3
573688,490,3,7,3
573737,490,2,6,4
765642,490,3,7,3
852706,490,3,7,3
852712,490,3,7,3
881038,490,2,4,3
881042,490,3,7,4
881066,490,3,6,4
921359,490,4,7,3
143021,491,4,7,3
307726,491,3,6,3
475448,491,3,7,3
583214,491,4,7,4
601333,491,3,7,3
714227,491,4,7,3
720316,491,3,7,3
720331,491,4,6,3
928568,491,2,3,3
143022,492,3,7,4
143047,492,3,7,3
143120,492,4,7,4
191907,492,3,7,3
308016,492,4,7,4
313051,492,3,6,3
352427,492,3,7,3
377140,492,4,7,3
377153,492,4,6,3
446227,492,4,6,3
534313,492,4,6,3
801350,492,4,6,3
847548,492,4,5,3
893957,492,4,6,4
921353,492,3,6,3
143028,493,3,6,2
143053,493,4,6,2
165734,493,4,6,3
165831,493,3,6,3
165843,493,5,6,3
165847,493,4,5,3
173271,493,4,6,2
173330,493,4,6,3
173495,493,4,6,3
173555,493,4,6,3
246566,493,4,6,3
352417,493,4,6,3
414915,493,4,7,3
451278,493,4,6,2
481409,493,5,6,3
556990,493,3,5,3
583210,493,4,6,2
601353,493,4,6,3
671743,493,3,6,3
686833,493,5,5,4
688598,493,4,6,3
688602,493,4,6,3
694645,493,4,6,3
754853,493,4,6,3
894037,493,4,6,3
143029,494,4,6,3
165313,494,4,6,3
173157,494,5,6,3
307876,494,3,6,3
312935,494,4,6,3
459531,494,4,6,3
517141,494,3,6,4
558051,494,4,6,4
591704,494,3,7,3
143059,495,3,7,3
173353,495,3,6,3
246606,495,3,6,3
312905,495,3,6,3
377141,495,3,6,3
377154,495,4,6,3
481394,495,3,6,3
481417,495,3,6,4
694595,495,4,6,3
710080,495,3,6,3
710095,495,3,6,3
710099,495,3,6,3
710109,495,3,6,3
710115,495,3,6,3
710118,495,3,6,3
710123,495,4,6,2
710124,495,3,6,3
143065,496,3,6,3
143066,496,3,6,3
244770,496,3,6,3
333440,496,3,6,3
343291,496,3,6,3
355039,496,3,6,3
356542,496,3,6,3
391238,496,3,6,3
443181,496,3,6,3
459558,496,3,6,2
459559,496,3,6,2
568967,496,3,6,3
583133,496,4,6,3
585067,496,3,6,3
585068,496,3,6,2
686733,496,3,6,3
688532,496,4,3,4
692292,496,4,6,3
714255,496,3,6,2
714261,496,4,5,3
840654,496,4,5,2
847596,496,3,5,2
849773,496,5,6,2
940284,496,3,5,3
981412,496,3,5,4
981443,496,4,6,3
981458,496,3,6,2
981514,496,3,6,3
143086,497,4,6,3
143101,497,4,6,3
191859,497,3,6,2
199292,497,4,6,3
202635,497,3,6,2
202693,497,4,6,3
229435,497,2,6,3
272260,497,3,6,2
272267,497,4,6,2
272269,497,3,6,3
272285,497,3,6,2
343370,497,3,6,3
351269,497,3,6,3
377690,497,3,6,3
377712,497,3,6,2
401797,497,3,6,3
415677,497,3,6,2
415684,497,3,6,4
415736,497,4,7,3
465894,497,3,6,3
475104,497,3,6,2
479651,497,3,7,4
573760,497,3,5,2
591747,497,3,6,3
601269,497,3,6,2
601370,497,3,6,2
601387,497,3,6,3
694536,497,4,6,3
701595,497,3,6,2
720304,497,3,6,2
720363,497,3,7,3
720451,497,3,7,3
852719,497,2,7,3
865132,497,3,7,3
896398,497,3,7,3
914820,497,3,7,3
980881,497,2,7,3
981395,497,3,7,3
143106,498,3,7,3
163826,498,3,7,3
199288,498,2,7,4
238688,498,3,7,3
417897,498,2,6,3
801005,498,4,7,3
831606,498,3,7,3
841170,498,3,7,3
896378,498,4,7,3
896380,498,3,6,2
143107,499,5,0,2
143122,499,3,7,3
143270,499,3,6,3
146958,499,3,7,3
166005,499,3,7,3
225504,499,3,7,3
244974,499,3,7,4
287953,499,3,7,3
296180,499,3,7,4
343331,499,2,7,4
355067,499,3,7,4
356699,499,3,7,3
356713,499,3,7,4
368167,499,3,7,4
378760,499,3,7,3
465942,499,3,7,3
469896,499,3,7,3
475026,499,3,7,4
558038,499,3,7,3
609333,499,3,7,3
737629,499,4,7,4
737754,499,3,6,4
763051,499,4,7,4
787047,499,3,7,4
831508,499,3,7,4
896254,499,4,7,4
927359,499,4,7,3
940215,499,3,7,4
940235,499,4,7,4
940243,499,3,7,4
940294,499,4,3,4
983693,499,3,7,4
143109,500,3,7,4
173281,500,3,7,4
203447,500,3,7,4
307993,500,4,7,4
312865,500,3,7,3
319742,500,4,6,3
352475,500,3,7,4
355069,500,4,7,4
356735,500,3,7,3
356751,500,4,6,4
415667,500,4,6,4
573777,500,3,6,3
585793,500,3,6,4
585802,500,3,6,4
585811,500,3,6,4
585813,500,3,6,5
585823,500,4,6,4
585825,500,4,6,4
585910,500,3,6,3
671726,500,4,6,4
983656,500,4,6,3
143110,501,3,6,3
308029,501,3,6,4
308036,501,3,6,3
308041,501,3,6,4
475380,501,3,6,4
591657,501,2,6,3
603829,501,2,7,4
694523,501,3,6,4
720437,501,3,6,4
894027,501,3,6,4
143137,502,3,6,3
147829,502,3,6,4
147864,502,3,6,4
182889,502,2,6,3
182926,502,3,6,3
238788,502,3,6,4
246599,502,3,6,4
246601,502,4,6,4
246612,502,3,6,4
246633,502,3,6,4
249541,502,4,6,4
249551,502,3,7,4
273559,502,4,6,4
273588,502,3,6,4
312904,502,3,6,4
312927,502,3,6,4
312939,502,3,6,4
313041,502,3,6,4
356733,502,4,6,4
356757,502,3,6,4
356761,502,3,6,4
401741,502,4,6,4
415741,502,2,6,4
415767,502,2,6,3
415777,502,4,6,3
462391,502,2,6,3
468000,502,4,7,3
468002,502,3,7,3
481377,502,4,7,3
530651,502,3,7,3
539163,502,2,6,4
539168,502,3,7,3
539172,502,4,7,3
539173,502,3,6,3
539175,502,4,7,3
568958,502,3,7,3
568969,502,2,7,3
568986,502,3,7,3
568990,502,4,6,3
569001,502,3,6,3
569008,502,3,6,3
573620,502,3,6,3
586613,502,2,7,3
586619,502,4,7,3
601407,502,2,6,3
609381,502,3,7,3
694577,502,4,6,3
694604,502,4,6,2
694621,502,4,7,3
701535,502,2,6,4
710075,502,4,6,3
710102,502,3,7,3
894024,502,2,6,3
927389,502,4,7,3
977568,502,2,6,3
981478,502,4,7,3
981480,502,2,6,3
981485,502,4,6,3
981517,502,4,6,3
981525,502,2,6,3
981529,502,2,6,4
981537,502,3,6,3
981541,502,2,7,3
143151,503,3,7,3
319809,503,4,7,3
376734,503,3,6,3
615021,503,2,7,3
856686,503,3,6,3
143153,504,3,6,4
147730,504,3,6,5
147753,504,4,6,4
147875,504,5,6,5
147965,504,4,7,4
165728,504,4,6,3
165837,504,5,7,2
165845,504,3,7,2
165956,504,4,7,2
177748,504,5,6,3
177778,504,3,7,3
177781,504,3,7,3
203221,504,2,7,3
203327,504,3,7,3
212100,504,3,7,3
212115,504,3,7,3
227713,504,3,7,3
227720,504,2,7,2
227738,504,4,7,3
238678,504,4,7,3
238686,504,4,7,3
238704,504,4,7,3
240098,504,3,7,3
260274,504,3,7,3
260282,504,4,7,4
272282,504,3,7,3
319709,504,3,7,3
344074,504,3,7,3
355102,504,2,7,3
356533,504,3,7,3
356544,504,3,7,3
356552,504,3,7,3
356792,504,4,7,3
356798,504,5,5,4
368159,504,4,7,4
368171,504,4,7,4
376578,504,4,7,3
378610,504,3,7,2
411998,504,3,7,2
412001,504,4,7,3
412007,504,4,7,3
412016,504,4,7,3
412068,504,4,6,4
412087,504,4,6,4
415002,504,3,6,4
415026,504,3,6,3
415860,504,4,7,3
415866,504,4,7,2
415870,504,4,6,3
415879,504,4,6,3
459515,504,4,7,3
459523,504,4,7,3
459622,504,4,6,4
475040,504,4,6,2
502498,504,4,6,3
530673,504,3,6,4
530674,504,2,6,4
530675,504,3,6,4
530677,504,3,6,3
557999,504,2,7,3
584940,504,4,6,3
584948,504,4,7,3
584954,504,3,6,5
584955,504,3,6,4
584962,504,2,6,4
609366,504,2,7,3
609379,504,3,7,3
609395,504,4,7,2
609400,504,4,7,3
609404,504,3,6,5
655208,504,3,6,4
671549,504,2,6,4
672782,504,2,7,3
672818,504,4,6,3
694551,504,4,6,5
694607,504,2,6,4
694617,504,2,6,4
699941,504,1,7,4
699942,504,2,7,3
709486,504,2,7,2
709518,504,4,7,2
736917,504,4,7,2
740449,504,3,6,5
763068,504,2,6,4
794892,504,2,7,4
794899,504,1,7,3
794900,504,2,7,3
794902,504,4,7,2
794903,504,4,7,2
794904,504,4,7,2
794905,504,5,6,3
794906,504,3,7,6
794907,504,3,6,4
794908,504,3,7,3
794911,504,2,7,3
794912,504,2,7,3
794916,504,3,7,3
794923,504,3,7,2
794924,504,3,6,3
803896,504,4,6,3
924288,504,3,6,3
924308,504,3,7,3
924748,504,3,6,3
940132,504,3,6,3
940150,504,2,7,3
977522,504,3,7,2
983595,504,3,7,3
983600,504,3,6,3
983603,504,5,7,3
983613,504,3,7,4
983614,504,4,6,3
983619,504,3,6,3
983778,504,3,6,3
143157,505,3,7,3
143477,505,2,7,3
165369,505,2,7,2
173559,505,3,7,2
175066,505,4,6,2
227740,505,4,7,3
