# id,x,y,z
856880,2,7,3
856882,3,7,4
856889,4,7,3
856894,3,7,3
856910,3,7,3
862381,5,5,5
862382,1,6,5
862383,2,4,3
862384,6,6,6
862385,2,5,4
862386,3,6,6
862387,3,5,5
862388,0,5,4
862389,0,6,7
862390,5,6,4
862391,4,7,3
862392,2,4,2
862393,6,5,2
862394,3,4,2
862395,3,7,4
862396,2,6,3
862397,3,7,1
862398,2,6,1
862399,2,4,3
862400,6,6,3
862401,3,7,2
862402,0,6,3
862403,3,6,5
862404,3,7,2
862405,5,6,4
862406,0,7,4
862407,3,7,4
863001,5,5,7
863002,7,7,6
863003,0,6,4
863004,5,6,5
863006,3,7,4
863007,7,5,4
863008,3,7,2
863009,6,7,3
863010,6,6,7
863011,3,7,2
863012,1,6,5
863013,2,7,1
863014,4,7,3
863015,4,7,7
863016,3,6,5
863017,7,5,4
863018,4,7,3
863019,1,7,3
863020,0,6,4
863021,4,7,4
863022,1,7,4
863023,2,7,3
863024,4,6,7
863025,3,7,4
863026,5,7,2
863027,3,7,4
863029,7,5,1
863030,4,7,4
863031,4,6,4
863032,4,7,3
863033,3,7,3
863034,3,7,3
863035,4,7,2
863036,5,7,5
863037,1,7,4
863038,2,7,5
863039,3,6,7
863041,7,6,7
863042,4,7,4
863043,4,6,6
863044,1,7,5
863045,7,6,3
863046,1,6,5
863047,3,7,2
863048,7,6,7
863049,3,7,2
863050,0,7,5
863051,3,6,4
863052,3,5,7
863053,7,7,5
863054,4,6,4
863055,3,6,4
863056,3,7,1
863057,7,6,5
865027,2,3,1
865028,3,5,1
865030,6,3,1
865031,3,3,2
865032,2,7,5
865033,7,6,5
865034,5,2,3
865035,6,2,3
865036,4,3,2
865037,3,3,3
865038,2,3,0
865039,5,3,2
865040,2,2,5
865041,7,4,4
865042,6,3,1
865044,2,2,2
865045,1,6,0
865046,2,2,0
865047,4,3,2
865048,6,3,0
865049,3,6,1
865050,4,4,2
865051,1,3,2
865052,2,4,2
865053,2,5,4
865054,6,2,5
865055,1,2,1
865056,4,2,0
865057,4,1,0
865058,1,4,0
865059,3,2,3
865060,4,1,1
865061,7,7,3
865062,7,2,1
865063,3,3,2
865064,3,2,2
865065,4,2,2
865066,5,3,4
865067,4,1,1
865068,1,4,6
865069,1,4,0
865070,6,6,0
865071,3,2,2
865072,3,5,4
865073,2,5,5
865074,5,2,4
865075,3,5,2
865076,3,4,4
865077,4,3,1
865078,2,7,4
865079,6,4,0
865080,5,3,4
865081,2,3,2
865082,7,2,0
865083,0,5,2
865084,2,3,1
865085,2,3,2
865086,6,4,3
865087,4,3,2
865088,3,5,2
865089,3,4,3
865090,7,2,0
865091,4,7,4
865092,1,1,3
865093,3,4,2
865095,0,4,1
865097,1,6,5
865098,3,4,4
865100,2,2,4
865101,4,1,5
865102,3,3,2
865103,0,2,0
865104,2,3,2
865105,0,2,1
865106,1,3,3
865107,7,1,3
865108,0,3,1
865110,5,3,0
865111,3,7,0
865112,2,7,3
865113,0,4,3
865114,0,4,3
865115,1,3,7
865116,0,4,4
865117,4,4,3
865118,2,2,0
865119,3,5,2
865120,5,3,2
865121,1,3,3
865122,2,4,3
865123,4,7,3
865124,4,2,4
865125,7,4,4
865126,4,6,4
865127,1,3,2
865128,3,2,1
865129,7,3,2
865130,4,6,0
865132,0,3,4
878773,3,2,3
878774,3,3,1
878775,4,3,2
878776,4,3,2
878786,3,2,0
878787,3,3,0
878789,7,4,7
878790,7,4,7
878791,4,2,2
878792,3,2,0
878793,0,3,1
878796,3,2,3
878797,3,4,0
878798,2,2,2
878799,2,2,4
878800,2,2,0
878801,7,4,5
878802,4,2,2
878803,4,3,4
878804,3,3,0
878805,7,2,5
878806,1,2,1
878807,3,3,1
878808,2,3,0
878809,4,4,1
878810,5,2,0
878811,0,3,2
878812,3,2,0
878813,7,6,7
878814,3,3,0
878815,7,7,4
878816,4,4,1
878817,3,2,0
878818,4,2,0
878819,3,1,2
878820,5,2,1
878821,1,2,0
878822,2,1,3
878823,7,4,7
878824,3,3,1
878825,3,3,0
878826,4,2,0
878827,5,5,3
878828,3,2,0
878829,3,4,0
878830,3,3,0
878831,3,3,3
878832,4,4,0
878833,4,2,1
878834,1,1,0
878835,4,2,2
878836,2,2,3
878837,2,3,2
878839,4,2,1
878840,5,3,2
878841,4,2,0
878842,4,3,0
878843,7,3,7
878844,7,3,7
878845,6,2,0
878846,6,3,0
878847,3,3,2
878848,7,3,6
878850,4,4,0
878851,2,3,1
878852,2,2,0
878853,1,1,2
878854,5,2,0
878855,5,2,0
878856,4,3,0
878857,5,4,1
878858,3,3,0
878859,7,4,6
878860,3,4,0
878861,7,3,7
878862,2,3,3
878863,2,4,3
880922,3,7,3
880923,5,7,1
880924,4,7,0
880925,2,6,2
880926,3,7,2
880927,6,7,0
880928,6,7,3
880929,6,6,3
880930,3,6,3
880931,0,7,3
880932,4,7,6
880933,2,7,1
880934,0,7,5
880935,5,7,2
880936,3,6,3
880937,1,7,1
880938,3,7,5
880939,4,7,3
880940,4,6,3
880941,2,6,3
880942,5,7,2
880943,2,6,3
880944,2,7,1
880945,4,7,3
880946,4,7,4
880947,2,7,6
880948,4,7,5
880949,1,6,2
880950,5,7,2
880951,3,6,3
880952,5,7,0
880953,3,7,2
880954,6,6,3
880955,3,7,3
880956,1,6,5
880957,0,7,5
880958,6,7,2
880959,3,7,3
880960,4,7,3
880961,3,7,0
880962,5,6,5
880963,2,7,1
880964,5,7,0
880965,3,6,3
880966,4,7,0
880967,3,7,5
880968,4,6,3
880969,3,7,3
880971,7,7,3
880972,3,7,3
880973,4,7,3
880974,0,7,3
880975,1,7,0
880976,5,7,3
880977,0,6,2
880978,2,7,3
880979,2,7,0
880980,3,7,0
880981,7,7,1
880982,0,7,5
880983,3,7,2
880984,4,7,2
880985,2,7,0
880986,1,7,6
880987,5,7,3
880988,2,7,0
880989,1,7,0
880990,6,7,4
880991,6,7,0
880992,5,7,0
880993,0,7,1
880994,4,7,1
880995,5,7,4
880996,1,7,0
880997,3,7,3
880998,3,7,3
880999,6,7,0
881000,5,7,2
881001,7,7,2
881002,3,7,2
881003,3,6,3
881004,3,7,0
881005,3,7,5
881006,2,6,2
881007,3,6,2
881008,3,6,2
881009,3,7,5
881010,3,6,3
881011,7,7,2
881012,4,7,4
881013,3,7,5
881014,3,7,1
881015,4,7,3
881016,1,6,3
881017,0,7,1
881018,4,7,4
881019,0,7,4
881020,6,7,1
881021,7,7,3
881023,3,6,5
881024,5,5,2
881025,0,7,2
881026,1,6,4
881027,2,7,0
881028,2,6,5
881029,5,6,5
881030,4,7,0
881031,4,6,3
881032,4,6,5
881033,2,6,0
881034,3,6,5
881035,2,7,1
881036,7,7,0
881037,0,7,4
881038,2,7,0
881039,4,6,6
881040,3,7,0
881041,6,7,1
881042,5,7,0
881043,3,7,3
881044,4,7,0
881045,2,7,0
881046,4,6,5
881047,2,7,0
881048,4,7,1
881049,3,6,6
881050,2,6,4
881051,2,7,6
881052,3,7,0
881053,3,6,6
881054,4,6,2
881055,4,7,0
881056,6,7,1
881057,4,6,2
881058,5,7,2
881059,7,7,1
881060,7,7,4
881061,4,5,2
881062,1,7,0
881063,6,6,4
881064,3,7,3
881065,3,7,2
881066,5,6,2
881067,3,7,0
881068,3,6,6
881069,5,7,5
881070,4,6,4
881071,5,6,0
881072,1,7,0
881073,3,6,6
881074,4,6,4
881075,3,7,0
881076,2,6,1
881077,6,7,4
881078,3,7,1
881079,5,7,4
881080,3,7,0
881081,0,7,3
881082,3,6,4
881083,6,6,3
881084,5,6,4
881085,3,6,4
881086,4,6,5
881087,5,7,4
881088,1,6,5
881089,3,7,0
881090,6,7,3
881091,3,6,1
881092,4,7,1
881093,5,7,0
881094,0,6,6
881095,4,6,2
881096,3,7,0
881097,2,7,0
881098,3,6,6
881099,4,7,0
881100,3,6,4
881101,0,7,0
881102,4,6,0
881103,5,6,3
881104,3,6,5
881105,4,6,2
881106,5,6,4
881107,7,7,4
881108,3,7,3
881109,5,7,0
881110,4,6,2
881111,3,6,2
881112,3,7,1
881113,0,6,4
881114,5,7,2
881115,3,7,0
881116,1,7,3
881117,4,6,6
881118,4,6,4
881119,1,6,1
881120,2,6,4
881121,1,6,5
881122,5,6,4
881123,3,5,6
881125,2,7,0
881126,6,7,0
881127,2,7,0
881777,2,7,2
881778,1,7,4
881779,4,7,3
881780,2,7,3
881781,3,7,2
881783,2,7,3
881784,2,7,2
881785,4,7,4
881786,3,7,3
881787,3,7,3
881788,2,7,3
881789,5,7,3
881790,0,7,4
881791,4,7,3
881792,2,7,3
881793,3,6,2
881794,4,7,2
881795,4,7,3
881796,4,7,3
881797,3,7,2
881798,1,7,3
881799,4,7,3
881801,2,7,3
881802,4,7,4
881803,2,7,3
881805,4,7,3
881808,4,7,2
881809,4,7,3
881810,3,7,3
881811,4,7,2
881812,2,7,2
881813,3,7,2
881815,2,7,2
881817,3,7,3
881818,4,7,2
881819,2,7,3
881820,3,7,3
881821,2,7,2
881822,1,7,3
881823,3,7,2
881824,3,7,3
881825,3,7,2
881826,4,7,2
881827,5,7,2
881828,2,7,2
881829,3,7,3
881830,4,7,4
881832,2,6,3
881833,2,7,2
881834,3,7,3
881835,2,7,2
881836,2,7,3
881837,3,7,3
881838,3,7,3
881839,3,7,3
881840,3,7,3
881841,4,7,3
881842,3,7,4
881843,2,6,3
881844,3,7,3
881846,2,7,4
881847,3,7,3
881848,3,7,4
881849,3,7,2
881850,7,0,7
881851,3,7,3
881852,2,6,3
881853,4,7,3
881854,2,6,4
881856,3,7,3
881857,2,7,3
881858,3,7,3
881859,3,7,2
881860,2,7,3
881862,3,7,4
881863,2,7,3
881864,3,7,3
881865,3,7,4
881866,4,7,3
881867,3,7,2
881868,3,7,3
881869,3,7,2
881870,3,7,3
881871,4,7,2
881872,3,7,3
881874,3,7,3
881875,4,6,2
881876,5,7,3
881877,2,7,4
881878,2,7,3
881879,4,7,2
881880,3,7,3
881881,2,7,3
881882,4,7,3
881883,3,7,4
881884,2,7,3
881885,2,7,2
881886,3,6,4
881887,5,7,2
881888,3,7,3
881889,2,7,4
881890,1,7,4
881891,4,7,2
881892,3,6,3
881893,2,7,3
881894,2,7,2
881895,3,7,2
881896,3,6,2
881897,2,7,2
881898,3,7,2
881899,5,7,2
881900,3,7,3
881901,2,7,3
881903,4,7,3
881904,4,7,3
881905,3,6,3
881906,2,7,2
881907,2,7,3
881908,2,7,3
881909,4,7,3
881910,4,7,3
881911,3,7,3
881912,2,7,3
881913,2,7,2
881914,3,6,3
881916,2,7,3
881917,3,7,2
881918,4,7,3
881919,3,6,3
881920,4,7,3
881921,3,7,3
881922,1,7,4
881923,2,7,3
881924,1,7,1
881927,2,7,3
881928,3,7,4
881929,3,7,3
881930,3,7,3
881931,3,7,3
881932,4,7,2
884140,1,7,2
884141,3,6,3
884142,2,6,4
884143,3,6,2
884144,4,7,3
884145,3,7,0
884146,3,7,2
884148,7,7,3
884149,3,5,3
884150,4,6,2
884151,2,7,2
884152,4,6,3
884153,5,7,0
884154,4,6,4
884155,1,6,3
884156,3,7,1
884157,3,7,3
884158,2,6,2
884159,3,6,3
884160,3,7,2
884161,2,5,2
884162,0,7,3
884163,4,6,2
884164,1,7,1
884165,3,7,2
884166,2,6,3
885410,6,4,2
885411,5,6,0
885412,3,4,0
885413,4,7,1
885414,3,4,5
885416,3,6,3
885417,4,4,2
885418,3,4,2
885419,4,5,0
885420,0,5,5
885421,5,6,4
885422,3,5,3
885423,3,7,3
885424,1,6,5
885425,3,5,1
885426,5,7,1
885427,4,5,1
885428,3,5,3
885429,5,7,4
885430,7,5,1
885431,7,7,5
885432,1,5,1
885433,4,5,0
885434,7,7,1
885435,3,7,1
885436,2,4,5
885437,2,4,3
885438,4,6,0
885439,4,6,3
885440,6,7,1
885441,3,5,4
885442,2,4,6
885443,7,5,1
885444,5,5,3
885445,1,6,0
885446,2,4,2
885447,4,4,1
885448,3,5,2
885449,1,5,3
885450,3,7,3
885451,3,4,2
885452,4,3,1
885453,7,7,3
885454,3,4,2
885455,1,5,6
885456,4,4,4
885457,0,5,2
885458,3,6,6
885459,4,4,1
885460,4,5,2
885461,0,7,2
885462,0,5,0
885463,3,2,1
885464,4,2,2
885465,5,5,3
885466,4,5,2
885467,4,7,1
885468,1,5,1
885469,3,4,3
885470,2,2,2
885472,3,4,2
885473,7,6,3
885475,3,7,3
885476,2,3,4
885477,2,4,2
885478,3,5,3
885479,1,4,2
885480,4,4,2
885481,3,3,3
885482,2,6,4
885483,4,4,2
885484,3,6,2
885485,0,6,3
885486,3,4,2
885487,5,6,6
885488,5,4,3
885489,1,4,4
885490,3,5,2
885491,3,5,3
885493,4,4,0
885494,4,3,2
885495,4,4,0
885496,3,4,3
885498,7,4,4
885499,4,4,2
885500,3,3,5
885501,4,3,1
885502,2,3,3
885503,3,6,3
885504,1,6,2
885505,0,6,2
885506,4,3,6
885507,2,5,4
885508,5,4,2
885509,3,4,1
885510,5,4,0
885511,4,3,5
885512,5,5,6
885513,1,3,4
885514,0,2,3
885515,0,6,5
885516,6,5,7
885517,5,3,3
885518,2,6,4
885519,7,3,7
885520,3,4,2
885521,7,5,6
885522,5,5,7
885523,6,3,4
885524,7,6,6
885525,6,2,5
885526,1,7,0
885527,5,5,5
885528,5,5,7
885529,4,4,5
885530,7,5,5
885531,5,3,3
885532,4,6,6
885533,3,4,3
885534,7,3,4
885535,3,4,3
885536,6,5,4
885537,4,3,2
885538,2,7,4
885539,0,6,7
885540,0,3,2
885541,2,5,2
885542,4,2,4
885543,7,5,3
885544,3,7,0
885545,0,5,0
885546,6,3,2
885547,4,4,7
885548,7,4,7
885549,2,4,1
885550,2,4,3
885551,4,5,5
885552,6,3,3
885553,5,5,6
885554,7,2,4
885555,4,5,6
885556,2,4,1
885557,5,4,1
885558,4,6,2
885559,5,6,0
885560,7,6,3
885561,3,6,3
885562,0,5,2
885563,5,5,4
885564,4,6,7
885565,7,3,2
885566,3,5,5
885567,5,7,0
885568,3,6,2
885569,2,6,2
885570,7,6,5
885571,0,5,2
885572,0,7,5
885573,5,4,2
885574,4,6,0
885575,7,3,5
885576,3,5,3
885577,1,4,0
885578,1,3,0
885579,6,6,6
885580,6,6,4
885581,7,4,3
885582,0,4,3
885583,7,4,0
885584,3,4,2
885585,6,5,5
885586,5,4,4
885587,4,4,2
885588,6,3,2
885589,0,7,0
885590,6,6,7
885591,7,3,2
885592,3,4,7
885593,3,4,2
885594,3,6,2
885595,4,7,7
885596,1,7,7
885597,5,5,3
885598,3,4,3
885599,4,5,4
885601,3,4,3
890592,0,7,5
890593,2,5,2
890596,5,7,7
890597,7,6,1
890598,7,7,0
890600,6,7,4
890601,1,6,0
890602,4,5,5
890603,5,5,5
890604,2,6,2
890605,7,7,3
890606,3,6,0
890607,1,7,0
890608,6,7,3
890609,0,7,2
890610,7,7,2
890611,1,6,0
890612,5,7,1
890613,0,6,1
890614,4,6,1
890615,3,7,0
890616,4,7,1
890617,7,7,4
890618,2,7,7
890619,5,7,2
890620,0,7,2
890621,6,6,4
890622,7,6,3
890623,3,6,3
890624,4,7,0
890625,2,6,2
890626,2,6,0
890627,5,7,0
890628,1,7,2
890629,2,7,6
890630,6,6,3
890631,5,5,0
890632,5,7,0
890633,2,7,3
890634,1,6,0
890635,5,6,0
890636,5,6,1
890637,7,6,2
890638,6,5,0
890639,7,7,1
890640,5,5,3
890641,7,7,2
890642,3,6,3
890643,0,5,2
890644,0,7,1
890645,7,7,2
890646,1,7,1
892058,3,6,6
892059,6,6,1
892060,1,6,4
892061,3,7,3
892062,2,7,3
892063,1,6,4
892064,2,6,2
892065,2,7,3
892066,4,5,2
892067,2,6,2
892068,0,7,3
892069,7,6,2
892070,4,6,1
892071,3,7,4
892072,0,5,1
892073,6,7,1
892074,6,7,5
892075,3,7,5
892076,3,6,2
892077,1,7,2
892079,5,6,1
892080,6,7,1
892081,6,7,5
892082,4,7,5
892083,4,6,1
892084,3,7,1
892085,4,7,3
892086,0,7,4
892087,3,7,2
892088,3,7,3
892089,1,7,6
892090,6,4,3
892091,7,6,3
892092,5,7,5
892094,4,6,3
892095,0,7,2
892097,0,7,3
892098,5,7,3
892100,3,6,2
892101,6,5,3
892103,4,6,2
892105,3,6,1
892106,4,7,1
892107,2,7,3
892108,6,7,0
892109,3,6,3
892110,1,6,4
892111,1,6,3
892112,3,6,1
892113,1,7,1
892114,0,7,1
892115,4,6,3
892116,3,6,1
892117,2,7,1
892118,0,7,3
892119,4,6,0
892120,1,6,3
892121,6,7,0
892122,5,6,4
892123,4,6,4
892124,4,7,2
892125,2,7,2
892126,2,6,3
892127,2,7,2
892128,4,7,0
892129,3,6,2
892130,2,6,3
892131,4,7,2
892132,4,7,2
892133,5,6,3
892134,3,5,2
892135,2,6,3
892136,2,7,1
892137,1,6,1
892138,2,6,4
892139,2,7,6
892140,1,6,2
892141,3,5,4
892142,4,6,1
892143,1,7,0
892144,2,6,1
892145,3,6,2
892146,1,7,3
892147,4,7,6
892148,3,7,6
892149,7,7,3
892150,3,7,1
892151,4,7,0
892153,2,5,4
892154,1,7,3
892155,2,7,3
892156,6,7,3
892157,6,7,2
892158,3,6,1
892159,7,6,3
892160,3,7,3
892161,7,0,6
892162,3,7,2
892163,1,6,2
892164,2,7,2
893904,7,2,0
893905,7,7,4
893906,7,7,4
893907,7,6,7
893909,7,7,4
893911,7,7,4
893912,7,7,5
893913,7,7,3
893915,7,7,3
893919,7,7,3
893922,7,7,6
893923,7,7,3
893926,7,3,3
893927,7,7,4
893930,7,7,5
893931,7,7,4
893932,7,7,3
893935,7,7,3
893939,7,7,4
893942,7,7,4
893943,7,7,4
893947,7,7,4
893948,7,7,4
893953,7,4,5
893954,7,4,7
893955,7,1,7
893956,7,4,5
893957,7,2,7
893958,7,3,7
893959,7,5,4
893960,3,1,5
893962,5,3,7
893963,7,5,5
893964,7,2,6
893965,7,3,7
893966,7,5,7
893967,7,7,2
893968,7,3,7
893969,7,5,2
893970,7,3,4
893971,5,3,7
893972,7,5,7
893973,7,0,5
893975,7,7,6
893976,7,5,7
893977,7,1,4
893978,7,3,7
893979,7,4,7
893980,6,2,7
893981,7,3,5
893982,7,2,7
893983,7,3,2
893984,7,3,7
893985,4,2,7
893987,5,0,6
893988,7,0,5
893990,7,3,7
893991,7,3,5
893993,7,4,7
893994,7,3,7
893995,7,3,7
893996,7,5,3
893997,4,3,4
893998,7,0,5
893999,7,2,7
894000,7,0,7
894003,6,6,5
894004,2,3,6
894005,7,3,7
894006,7,0,7
894007,7,6,7
894008,7,3,3
894009,7,4,4
894010,7,3,6
894011,1,6,7
894012,7,3,4
894013,7,1,6
894016,0,3,0
894018,4,0,6
894019,7,6,5
894020,4,4,7
894021,7,2,7
894023,7,0,3
894024,7,4,6
894025,7,2,7
894026,7,1,5
894027,7,7,1
894028,7,4,6
894030,6,3,7
894031,7,4,5
894032,7,0,7
894033,2,3,6
894035,7,5,7
894036,7,3,5
894037,7,4,7
894038,6,2,7
894039,7,2,6
894040,7,6,4
894041,7,6,5
894042,7,3,4
894043,7,1,5
894044,7,3,6
894045,7,5,3
894046,6,4,3
894047,7,3,6
894048,7,4,7
894049,7,3,7
894050,7,3,2
894052,6,3,7
894053,7,0,7
894321,4,7,4
894322,2,7,2
894323,5,6,3
894324,4,7,4
894325,4,6,4
894326,5,7,3
894327,4,7,3
894328,5,7,2
895896,2,5,3
895897,5,4,6
895898,1,3,3
895899,4,4,1
895900,3,6,0
895901,2,6,6
895902,3,3,3
895903,2,6,2
895904,5,6,4
895905,3,7,7
895907,2,6,7
895908,0,5,1
895909,1,6,0
895910,3,5,2
895911,0,5,1
895912,0,6,3
895913,3,4,2
895914,4,4,5
895915,0,5,4
895916,7,4,5
895917,2,6,0
895918,3,7,0
895919,7,6,2
895920,3,7,0
895921,4,5,2
895922,7,4,3
895923,2,5,2
895924,3,4,2
895925,5,5,1
895926,5,5,2
895927,2,5,0
895928,2,4,4
895929,3,5,3
895930,2,5,2
895931,6,4,2
895932,6,6,7
895933,3,7,0
895934,0,4,2
895935,2,6,3
895936,5,4,0
895937,0,5,0
895938,0,6,6
895939,0,6,5
895940,2,4,4
895941,5,7,1
895942,2,6,5
895943,3,6,5
895944,3,6,3
895945,0,4,2
895946,5,7,3
895947,0,7,1
895948,7,4,2
895950,5,4,3
895951,7,5,3
895952,1,7,3
895953,4,4,2
895955,2,5,1
895957,4,5,1
895959,2,6,2
895960,4,7,1
895961,3,5,0
895962,3,4,0
895963,3,5,0
895965,3,6,0
895966,2,5,2
895967,2,4,5
896166,1,2,2
896167,1,6,2
896168,3,6,3
896169,1,6,2
896171,3,6,3
896172,4,4,0
896173,2,6,4
896174,2,5,3
896175,3,5,4
896176,2,3,4
896177,3,0,0
896178,3,7,4
896179,4,6,4
896180,3,7,4
896182,2,7,2
896184,2,5,2
896185,5,7,3
896186,3,6,2
896187,2,6,4
896188,1,6,3
896189,2,6,3
896190,5,6,3
896191,3,7,2
896192,2,5,3
896193,3,7,3
896194,3,6,3
896195,2,6,4
896196,4,6,3
896198,4,6,0
896200,5,6,3
896201,1,7,2
896202,1,0,7
896203,7,7,6
896204,3,0,0
896205,3,5,3
896207,4,6,2
896208,1,6,0
896210,3,5,3
896211,4,7,3
896212,7,5,0
896213,7,2,1
896214,5,7,2
896215,5,4,3
896216,4,6,3
896217,1,7,7
896218,5,5,5
896219,4,5,2
896220,3,5,3
896221,5,6,7
896222,5,5,3
896223,4,7,4
896224,3,5,4
896225,1,6,2
896226,3,6,3
896227,1,7,7
896228,4,6,3
896230,3,6,4
896231,2,7,1
896233,3,5,2
896235,3,7,2
896236,3,6,2
896237,3,5,2
896239,4,6,4
896240,2,7,3
896242,3,7,5
896243,3,7,0
896244,2,6,3
896245,3,7,3
896246,3,7,3
896247,0,7,5
896248,3,7,2
896249,4,7,3
896250,4,6,3
896251,4,5,3
896252,3,6,1
896253,3,6,2
896254,5,6,3
896255,3,6,2
896256,3,5,1
896257,3,7,4
896258,4,5,5
896259,4,6,2
896264,2,6,3
896265,7,7,1
896266,5,6,3
896267,5,6,3
896268,2,6,3
896270,0,1,2
896271,2,5,4
896272,3,2,5
896273,3,6,5
896274,4,6,4
896275,4,7,3
896276,5,7,3
896277,2,5,4
896278,4,6,3
896279,3,5,2
896280,3,7,3
896281,3,7,2
896283,7,7,2
896286,2,7,3
896287,2,7,5
896288,4,5,3
896289,4,6,3
896291,4,6,3
896292,2,7,5
896293,4,6,3
896294,3,6,2
896295,3,5,2
896297,3,5,2
896298,5,6,3
896299,2,7,0
896301,2,6,3
896302,4,6,2
896303,0,7,4
896304,4,6,3
896305,3,5,3
896306,3,7,4
896307,3,6,2
896308,3,6,4
896311,4,6,2
896312,3,7,6
896313,5,6,3
896314,3,7,7
896315,0,7,4
896317,2,7,2
896318,3,6,2
896319,2,7,3
896320,4,6,4
896321,0,7,5
896323,3,7,5
896324,4,6,2
896325,3,7,7
896328,0,6,2
896329,4,5,4
896330,3,7,4
896332,5,6,4
896333,4,6,4
896334,2,6,4
896335,1,7,3
896336,3,6,2
896338,3,6,3
896339,1,7,3
896340,3,6,4
896341,5,5,4
896342,0,7,3
896343,4,6,2
896345,4,5,3
896346,3,5,3
896347,5,7,2
896348,4,7,4
896349,1,7,3
896351,5,6,2
896352,3,6,3
896353,1,5,3
896354,4,7,3
896355,2,6,3
896356,3,6,2
896357,0,6,3
896359,2,6,4
896360,3,6,3
896361,5,7,3
896362,4,5,4
896363,4,7,3
896365,2,6,4
896366,2,6,2
896367,1,7,2
896369,3,6,3
896370,4,6,3
896371,3,7,5
896372,7,7,2
896373,7,1,0
896374,3,6,3
896376,4,6,2
896377,3,7,2
896378,3,7,2
896380,1,7,7
896381,3,6,4
896382,3,6,3
896383,4,7,3
896384,5,7,2
896385,2,5,2
896386,4,6,3
896388,3,7,0
896389,3,7,3
896390,4,7,5
896391,5,6,2
896392,4,7,3
896393,3,5,4
896394,5,7,3
896395,3,7,3
896396,4,7,7
896398,3,6,2
896399,4,5,3
896400,2,7,4
896401,5,6,4
896402,1,7,0
896403,3,5,3
896404,4,7,3
896405,3,7,4
896406,4,6,3
896407,0,6,3
896408,1,7,2
896409,1,6,2
896410,2,4,3
896411,4,7,2
896412,3,7,2
896413,3,6,3
896414,2,7,3
896416,2,6,1
896418,2,7,2
896420,4,6,3
896421,3,6,4
896422,3,6,2
896644,0,7,2
896645,2,6,5
896646,0,6,0
896647,4,7,1
896648,1,7,4
896649,3,7,3
896650,1,6,0
896651,2,7,1
896652,3,7,3
896653,0,6,3
896654,0,6,1
896655,2,7,3
896656,3,7,2
896657,1,7,2
896658,0,7,5
897010,4,7,3
897011,5,6,2
897012,4,7,2
897013,2,7,5
897014,4,7,1
897015,4,7,0
897016,3,7,2
897017,3,7,2
897018,3,6,3
897019,2,7,1
897020,3,7,2
897021,2,6,3
897022,2,6,3
897023,3,7,2
897024,3,7,4
897025,4,7,2
897026,3,7,2
897027,2,7,2
897028,3,7,2
897029,4,6,2
897030,3,7,5
897031,4,7,3
897032,5,7,3
897033,3,6,3
897034,3,7,2
899903,3,6,2
899904,3,6,3
899905,5,5,1
899906,4,7,1
899907,0,7,6
899908,2,7,3
899909,3,7,1
899910,4,6,1
899911,5,6,1
899912,1,7,0
899913,0,6,3
899914,4,6,3
899915,2,5,3
899916,4,7,2
899917,3,7,2
899918,3,7,1
899919,3,6,2
899920,1,5,3
899921,2,7,2
899922,4,6,4
899923,4,7,2
899924,4,6,4
899926,7,0,4
899927,1,6,4
899928,0,7,2
899929,7,7,2
899930,3,6,5
899931,2,6,2
899932,3,5,2
899933,4,7,3
899934,3,6,2
899935,3,5,3
899936,2,6,3
899937,1,6,4
899938,4,7,3
899939,2,5,4
902347,2,6,4
902348,4,7,2
902349,6,7,2
902350,5,6,4
902351,6,7,2
902352,6,6,3
902353,3,6,5
902354,7,6,3
902355,5,6,5
902356,5,6,5
902357,7,6,3
902358,4,6,2
902359,1,6,5
902361,5,6,3
902362,3,6,3
914146,6,2,7
914148,7,6,7
914149,7,7,4
914151,7,5,7
914152,7,3,5
914153,7,6,7
914154,7,7,4
914155,7,4,6
914156,7,5,7
914157,7,6,7
914158,7,6,7
914159,4,2,2
914160,0,2,0
914161,7,6,5
914162,7,7,7
914163,7,7,5
914164,7,5,7
914165,7,6,7
914803,2,6,2
914804,3,7,3
914805,2,7,3
914806,3,7,1
914807,2,7,5
914808,3,7,2
914809,4,7,2
914810,3,7,2
914811,3,7,2
914812,2,7,3
914813,3,7,3
914814,2,7,4
914815,4,7,3
914816,5,7,3
914817,1,7,2
914818,3,7,2
914819,4,6,3
914820,4,7,3
914821,2,7,3
914822,3,7,2
914823,3,7,2
914824,1,7,2
914825,1,7,1
914826,5,7,1
914827,3,7,3
914828,2,7,3
914829,5,7,4
914830,3,7,2
914831,3,7,3
914832,3,7,3
917709,4,7,2
917711,5,7,4
917712,6,7,3
917714,2,7,1
917715,5,7,3
917718,4,7,3
917720,4,7,4
917721,5,7,2
917725,5,7,3
917728,4,7,3
917730,6,7,4
917732,1,7,3
917734,3,7,3
917736,2,7,3
917738,5,7,2
917746,4,7,3
917749,4,7,4
917751,4,7,2
917753,5,7,3
917754,3,7,3
917755,4,7,4
917756,5,7,3
917757,3,7,4
917758,3,7,3
917759,5,7,3
917760,3,7,2
917761,3,7,2
917764,3,7,3
917768,3,7,3
917769,4,7,4
917770,4,7,4
917773,6,6,3
917774,2,7,3
917775,3,7,4
917776,2,7,2
917777,4,7,3
917778,3,7,5
917779,4,7,4
917781,3,7,3
917782,4,7,2
917783,3,7,3
917784,4,7,4
917785,1,7,3
921279,7,5,6
921280,7,4,7
921282,5,7,2
921290,6,5,7
921292,1,7,0
