# id,x,y,z
848373,4,6,3
848374,3,6,3
849149,3,4,2
849150,3,5,2
849151,3,6,2
849152,3,5,3
849153,3,5,3
849154,3,5,3
849155,3,5,2
849156,3,4,2
849157,3,5,3
849158,3,4,2
849159,4,5,2
849160,3,5,2
849161,3,5,2
849162,4,6,3
849163,4,6,2
849164,4,6,3
849165,3,7,3
849166,4,6,2
849167,3,6,2
849168,4,5,3
849169,3,6,2
849170,3,4,2
849172,4,5,3
849173,7,3,6
849174,3,5,2
849176,4,5,3
849180,4,5,2
849181,3,5,2
849182,4,4,2
849183,3,7,3
849184,5,5,2
849185,3,5,2
849186,4,6,2
849187,4,6,3
849188,4,4,2
849189,4,5,3
849190,4,6,3
849191,4,5,2
849192,5,6,3
849193,4,6,3
849194,3,4,2
849195,4,5,3
849196,3,6,3
849197,3,5,3
849198,3,6,2
849199,3,7,3
849200,3,6,3
849201,3,6,3
849202,3,7,3
849203,4,5,3
849204,4,6,3
849205,3,6,3
849206,4,7,3
849207,4,6,2
849208,4,5,3
849209,4,6,2
849210,4,4,2
849211,4,7,3
849212,4,5,3
849213,4,5,3
849214,4,6,3
849215,3,5,3
849216,4,5,2
849217,4,4,2
849218,3,5,2
849219,3,6,3
849220,4,5,2
849221,3,5,2
849222,4,6,2
849223,4,6,2
849224,3,5,3
849225,3,5,2
849226,4,5,3
849227,4,5,2
849228,4,6,3
849229,3,6,2
849230,2,6,2
849231,3,6,2
849232,3,6,2
849233,3,6,2
849234,2,6,2
849235,4,5,2
849236,3,5,2
849237,3,5,2
849238,4,5,2
849239,3,5,2
849240,3,5,2
849241,3,5,2
849242,3,5,2
849243,3,5,3
849244,3,5,2
849245,3,4,2
849246,3,6,2
849247,3,5,2
849248,3,6,2
849249,3,4,2
849250,3,7,3
849251,3,5,2
849252,3,7,3
849253,4,4,2
849254,3,7,3
849255,3,4,2
849256,3,4,2
849257,3,5,2
849258,3,4,2
849259,3,4,2
849260,4,5,2
849261,3,6,2
849262,4,6,2
849263,3,5,2
849264,3,4,2
849265,3,6,2
849266,4,7,3
849267,4,6,3
849268,4,7,3
849269,3,5,3
849270,4,7,3
849271,4,7,4
849272,4,7,3
849273,4,6,3
849274,3,6,3
849275,4,6,3
849276,3,6,3
849277,4,6,3
849278,4,6,3
849279,5,5,4
849280,4,7,4
849281,4,6,3
849282,4,6,3
849283,3,6,3
849284,3,6,3
849285,4,6,3
849286,4,6,4
849287,4,6,4
849288,4,5,4
849289,4,5,3
849290,4,6,3
849291,3,6,4
849292,4,6,4
849293,4,6,3
849294,4,6,3
849295,4,6,4
849296,3,6,3
849297,4,6,4
849298,4,6,3
849299,3,6,3
849300,3,6,3
849301,4,6,3
849302,3,6,3
849303,4,5,4
849304,4,6,3
849305,4,6,3
849306,4,5,3
849307,3,7,3
849308,4,6,3
849309,4,6,4
849310,4,6,3
849311,4,5,3
849312,4,5,3
849313,4,5,3
849314,4,5,3
849315,4,5,3
849316,4,6,3
849317,3,6,3
849318,3,6,3
849319,3,6,3
849320,3,5,3
849321,3,7,3
849322,3,4,3
849323,3,7,3
849324,3,4,2
849325,3,7,3
849326,3,5,2
849327,3,6,2
849329,3,5,2
849330,3,7,3
849331,3,6,3
849332,3,7,3
849333,3,4,2
849334,3,7,3
849335,3,4,2
849336,3,6,3
849337,3,4,2
849338,3,5,2
849339,3,6,4
849340,3,6,3
849341,3,6,3
849342,3,4,2
849343,3,7,3
849344,3,4,2
849345,3,6,3
849346,3,7,3
849347,3,4,3
849348,3,6,3
849349,3,5,3
849350,3,6,3
849351,3,4,2
849352,3,7,3
849353,3,4,2
849354,3,7,3
849355,3,4,2
849356,3,6,2
849357,3,6,3
849358,3,7,3
849359,3,4,2
849360,3,7,3
849361,3,4,3
849362,2,7,3
849363,3,6,3
849364,2,4,2
849365,3,4,2
849366,3,5,2
849367,3,4,2
849368,3,6,3
849760,3,6,3
849761,2,4,4
849762,4,6,3
849764,4,6,3
849765,3,6,3
849766,5,6,3
849767,3,6,3
849770,4,6,3
849771,5,6,3
849772,3,6,3
849773,4,6,3
849775,4,6,4
849776,4,6,3
849777,4,6,3
849778,4,6,3
849781,3,6,4
849782,4,6,3
849784,4,6,4
849785,4,6,3
849786,4,6,3
849787,4,6,3
849789,4,6,3
849790,6,4,2
849791,4,6,3
849792,4,6,3
849793,4,6,3
849794,4,6,3
849796,4,6,3
849798,4,6,3
849799,4,6,3
849800,4,6,3
849801,3,6,3
849802,3,6,3
849803,3,6,3
849805,3,6,4
849806,4,6,3
849808,4,6,3
849809,3,6,4
849811,3,6,4
849812,4,6,3
849813,3,6,3
849814,4,6,3
849815,3,6,4
849816,4,6,3
849817,3,5,4
849818,4,6,3
849819,3,6,4
849821,3,6,4
849822,5,6,2
849823,3,6,4
849824,4,6,3
849825,3,6,4
849826,4,6,2
849827,3,6,3
849828,4,6,2
849829,3,6,4
849830,4,6,2
849832,5,6,2
849833,3,6,4
849834,4,6,2
849835,4,6,3
849836,4,6,3
849837,3,6,3
849838,5,6,3
849839,3,6,3
849840,5,6,2
849841,4,6,3
849842,4,6,2
849843,3,6,4
849844,4,6,2
849845,3,5,4
849846,4,6,4
849847,3,6,4
849848,4,7,3
849849,1,5,4
849850,4,6,3
849851,3,6,4
849852,4,6,2
849853,3,6,3
849855,0,5,4
851030,3,7,3
851031,5,7,1
851032,3,7,2
851033,4,7,3
851034,4,7,3
851035,4,7,3
851036,4,7,2
851037,4,7,3
851038,4,7,4
851039,3,7,3
851040,4,7,4
851041,4,7,5
851042,4,7,3
851043,3,7,3
851044,3,7,4
851045,4,7,3
851046,4,7,3
851047,3,7,3
851048,3,7,3
851049,4,7,3
851050,4,7,4
851053,4,7,4
851054,3,7,4
851055,4,7,4
851056,4,7,3
851057,4,7,4
851058,4,7,4
851059,4,7,3
851060,2,7,3
851062,2,7,4
851063,3,7,4
851064,3,7,3
851065,3,7,4
851066,2,7,4
851067,3,7,4
851068,4,7,4
851069,4,7,3
852631,4,7,3
852632,3,7,3
852633,3,6,3
852634,3,6,4
852635,3,3,4
852636,5,6,3
852637,4,7,3
852638,4,6,3
852639,4,6,3
852640,3,7,4
852641,3,7,3
852642,3,6,3
852643,4,7,3
852644,4,7,3
852645,3,7,3
852646,4,7,4
852647,4,7,3
852648,4,7,3
852649,3,3,3
852650,5,6,3
852651,5,7,2
852652,5,6,2
852653,4,6,3
852654,4,7,3
852655,4,7,3
852656,3,3,3
852657,4,7,3
852658,4,7,4
852659,4,7,3
852660,3,7,3
852661,3,7,3
852663,3,7,3
852664,3,7,3
852665,3,7,3
852666,3,6,3
852668,3,7,3
852669,4,7,3
852670,3,7,3
852671,5,6,2
852673,4,7,2
852674,3,7,3
852675,4,7,3
852676,5,4,2
852677,4,7,3
852678,5,7,2
852679,3,7,3
852680,4,7,3
852681,4,6,3
852682,4,7,1
852683,5,7,3
852684,5,7,3
852685,4,7,3
852686,4,7,3
852687,4,7,3
852688,4,7,3
852689,3,7,3
852691,3,7,3
852692,3,7,3
852693,4,7,3
852694,4,7,3
852695,3,7,3
852696,3,7,3
852697,4,7,3
852698,3,7,3
852699,3,7,3
852700,3,7,3
852701,2,2,2
852702,3,7,3
852703,3,7,3
852704,3,6,2
852705,3,6,3
852706,3,7,3
852707,4,7,3
852709,3,7,3
852710,3,7,3
852711,3,7,3
852712,3,7,3
852713,3,7,3
852714,4,6,3
852715,4,6,3
852716,4,6,4
852717,5,6,3
852718,6,3,3
852719,4,6,3
852720,4,6,3
852721,4,6,3
852722,3,6,4
852723,4,6,4
852724,4,6,3
852725,3,6,3
852726,4,6,3
852727,4,6,3
852728,4,6,3
852730,2,6,2
852731,4,6,3
852732,4,6,3
852733,4,6,3
852734,4,6,4
852737,3,6,3
852738,4,6,3
852739,4,6,3
852740,4,6,3
852741,4,6,3
852742,5,6,2
852744,3,6,2
852745,2,4,2
852746,4,6,3
852747,4,6,3
852748,3,6,3
852749,3,6,3
852750,4,6,3
852751,3,6,3
852752,2,6,3
852753,4,6,3
852754,4,6,3
852755,4,6,4
852756,3,6,4
852757,4,6,3
852758,4,6,3
852759,4,6,3
852760,4,7,4
852761,3,6,3
852762,5,4,5
852763,4,6,4
852764,3,7,3
852767,5,5,2
852768,4,6,3
852769,4,6,3
852770,4,6,3
852771,4,6,4
852772,4,6,3
852773,3,6,3
852774,3,6,3
852775,4,6,3
852776,7,4,3
852777,4,5,3
852778,4,6,4
852779,3,6,3
852780,3,6,3
852781,3,6,3
852782,3,6,3
852783,4,6,3
852784,4,6,4
852785,4,6,4
852786,3,6,4
852787,3,6,3
852789,5,6,4
852790,4,6,4
852791,4,6,3
852792,4,6,3
852793,3,7,2
852795,3,7,3
852797,4,6,3
852798,4,7,3
852799,3,6,4
852800,3,7,3
852801,3,6,3
852802,4,6,4
852803,4,6,4
852804,3,6,3
852805,2,5,3
852806,4,7,3
852807,4,6,3
852808,3,6,2
852809,5,6,3
852812,3,6,3
852813,4,6,2
852814,3,6,4
852815,3,6,3
852816,3,6,3
852818,3,7,2
852819,4,6,2
852820,4,6,3
852821,5,3,5
852822,3,6,3
852823,3,6,3
852824,4,6,3
852825,4,6,3
852826,4,6,3
852827,3,6,3
852828,6,4,3
852829,4,3,3
852830,2,4,2
852831,4,6,3
852832,4,6,3
852833,7,3,2
852834,4,6,3
852835,3,6,3
852836,5,6,3
852837,4,6,4
852838,3,6,4
852839,3,6,3
852840,4,6,3
852841,4,6,3
852842,4,6,3
852843,4,6,3
852844,3,6,4
852846,4,6,4
852847,4,6,3
852848,2,5,3
852849,3,6,3
852850,4,6,3
852851,4,6,3
852852,4,6,3
852854,3,6,4
852855,3,6,4
852856,4,6,4
852857,3,6,3
852858,3,6,4
852860,6,3,5
852861,3,6,4
852862,4,5,3
852863,5,6,2
852864,4,6,3
852865,4,6,3
852866,4,6,3
852867,4,6,3
852868,3,6,3
852870,3,6,4
852871,5,6,2
852872,5,6,3
852874,4,6,2
852875,4,6,2
852877,4,6,3
852878,3,6,3
852879,4,7,3
852881,4,6,3
852882,4,6,3
852883,6,4,4
852884,5,6,2
852885,4,6,3
852886,4,6,3
852887,4,6,3
852889,5,6,3
852890,7,3,2
852891,4,6,3
852892,5,7,3
852893,5,6,3
852894,4,6,3
852896,4,6,2
852897,5,6,3
852898,4,6,3
852899,4,6,3
852901,3,6,3
852902,3,6,3
852903,4,6,3
852904,4,6,3
852905,3,6,3
852906,4,6,3
852907,4,6,2
852909,4,6,3
852910,3,6,3
852911,4,6,3
852912,4,5,4
852913,4,6,2
852914,6,5,2
852915,4,6,3
852916,4,6,3
852917,4,7,3
852918,5,6,2
852919,4,6,2
852920,4,6,3
852995,3,6,2
852996,3,7,2
852997,3,6,3
852998,3,6,2
852999,4,6,2
853000,3,5,3
853001,3,6,2
853002,3,5,2
853003,4,7,3
853004,4,7,3
853005,4,7,3
853006,4,7,3
853007,4,7,3
853008,4,7,2
853010,5,7,3
853012,4,7,3
853013,4,7,3
853014,4,7,3
853015,4,7,3
853017,4,7,3
853018,4,7,3
853019,4,7,3
853020,4,7,3
853022,3,7,3
853023,3,7,4
853024,3,7,4
853025,4,7,3
853026,4,7,3
853288,3,6,6
853289,6,6,4
853290,3,6,6
853294,4,5,6
853295,5,6,5
853306,4,6,6
853310,4,6,6
853329,6,6,4
853338,4,6,6
853345,3,6,6
853346,4,6,6
853348,3,5,6
853356,5,6,5
853358,3,6,5
853371,7,6,4
853372,7,6,3
853373,6,6,4
853374,6,6,5
853376,6,5,5
853377,7,5,4
853378,5,5,6
853379,7,5,5
853380,7,6,4
853381,5,5,5
853382,7,6,4
853383,5,6,5
853384,7,6,4
853385,6,6,4
853386,5,5,5
853387,6,6,4
853389,6,6,4
853390,7,6,4
853391,7,6,4
853392,6,6,5
853393,6,6,5
853394,6,5,5
853395,6,5,5
853396,6,6,5
856684,5,6,3
856685,4,6,3
856686,1,3,3
856691,4,2,7
856692,0,4,3
856693,3,6,3
856694,3,6,3
856696,3,6,3
856699,4,4,4
856701,4,3,6
856702,4,6,2
856703,3,6,1
856704,6,3,3
856705,5,3,2
856706,5,0,5
856707,3,7,3
856708,3,7,3
856710,4,3,6
856711,4,2,5
856712,3,7,3
856713,4,7,3
856714,3,6,4
856715,5,1,7
856716,3,6,4
856718,3,6,3
856719,4,6,2
856720,3,6,2
856721,4,7,3
856723,3,6,3
856725,4,7,3
856726,2,6,3
856727,3,7,2
856729,4,7,2
856731,3,7,3
856732,2,7,3
856733,4,7,3
856735,4,6,2
856736,3,6,2
856737,2,7,3
856738,3,6,3
856739,4,5,3
856740,3,6,3
856741,4,7,2
856742,3,6,3
856744,4,6,3
856745,4,7,3
856746,3,7,2
856747,4,7,2
856748,4,7,3
856749,3,7,3
856750,4,7,2
856751,4,7,3
856753,3,7,3
856754,4,7,3
856755,4,7,2
856757,4,7,2
856758,4,7,2
856761,4,6,2
856763,4,6,3
856764,3,6,2
856765,3,7,2
856766,4,5,2
856767,4,7,3
856768,4,7,3
856769,3,7,2
856770,4,6,3
856771,3,6,3
856772,4,4,4
856773,4,3,4
856774,4,7,3
856775,3,6,4
856776,4,6,3
856777,3,6,4
856778,3,6,4
856780,3,7,4
856781,3,6,4
856782,5,3,6
856783,3,7,4
856784,4,4,5
856785,3,7,3
856786,3,7,4
856787,4,4,5
856788,4,4,5
856789,5,3,5
856791,4,6,3
856793,4,3,5
856796,5,3,5
856797,5,3,6
856798,4,7,3
856800,5,3,6
856801,4,7,3
856803,3,7,3
856805,3,4,5
856806,4,4,4
856807,3,6,3
856808,2,4,3
856809,1,4,3
856810,5,4,5
856811,4,4,5
856812,4,7,4
856815,4,7,4
856816,6,3,5
856817,6,2,6
856819,5,7,3
856821,4,7,3
856860,5,7,3
856863,5,4,2
856864,4,7,3
856865,3,7,3
856868,2,7,3
856871,4,7,3
856874,3,7,4
856880,4,7,3
856882,3,7,4
856889,4,7,3
856894,3,7,4
856910,4,7,3
862381,3,4,2
862382,3,3,2
862383,3,3,2
862384,3,4,2
862385,4,4,3
862386,3,3,2
862387,4,4,1
862388,4,3,2
862389,3,3,3
862390,3,4,2
862391,3,3,2
862392,3,3,3
862393,2,3,3
862394,3,4,1
862395,3,4,3
862396,4,4,2
862397,4,4,2
862398,4,4,2
862399,4,4,2
862400,3,4,2
862401,4,3,2
862402,4,3,3
862403,4,4,2
862404,3,4,2
862405,4,4,3
862406,4,4,2
862407,3,3,3
863001,3,7,4
863002,3,7,3
863003,3,7,3
863004,3,7,3
863006,1,7,4
863007,3,7,3
863008,4,5,3
863009,1,3,3
863010,3,6,3
863011,3,6,4
863012,2,7,3
863013,2,6,3
863014,5,7,3
863015,4,7,3
863016,3,7,3
863017,3,7,3
863018,4,7,3
863019,3,7,3
863020,4,7,3
863021,4,7,3
863022,3,7,3
863023,3,7,3
863024,3,7,3
863025,4,7,3
863026,6,6,2
863027,3,7,3
863029,3,7,2
863030,3,7,4
863031,3,7,3
863032,3,7,2
863033,3,7,3
863034,4,7,3
863035,2,7,3
863036,3,7,3
863037,4,6,3
863038,4,7,3
863039,4,7,3
863041,3,7,3
863042,3,7,2
863043,2,7,3
863044,2,7,2
863045,3,7,2
863046,1,5,4
863047,3,7,3
863048,3,7,2
863049,3,7,3
863050,4,7,3
863051,3,7,3
863052,3,6,2
863053,3,6,3
863054,3,7,3
863055,3,7,2
863056,3,7,2
863057,4,7,2
865027,4,0,2
865028,4,1,2
865030,4,1,1
865031,4,0,1
865032,4,1,2
865033,4,1,1
865034,4,1,1
865035,5,1,1
865036,4,1,1
865037,4,0,2
865038,3,1,1
865039,3,0,2
865040,3,0,2
865041,4,1,1
865042,4,1,2
865044,4,0,2
865045,3,1,2
865046,3,1,1
865047,4,0,1
865048,4,1,1
865049,5,1,1
865050,4,0,2
865051,3,1,2
865052,3,0,2
865053,3,0,1
865054,4,0,1
865055,3,0,2
865056,3,0,2
865057,5,0,1
865058,4,0,1
865059,3,0,1
865060,4,0,2
865061,4,0,1
865062,5,0,1
865063,3,0,1
865064,3,1,2
865065,4,0,2
865066,4,1,1
865067,4,0,1
865068,3,0,2
865069,4,0,2
865070,4,1,1
865071,4,0,1
865072,3,1,2
865073,4,0,2
865074,4,1,1
865075,4,0,1
865076,3,0,2
865077,4,1,2
865078,3,1,2
865079,4,0,1
865080,3,0,1
865081,4,0,2
865082,4,0,1
865083,3,0,2
865084,3,0,1
865085,4,0,1
865086,5,0,1
865087,5,0,1
865088,4,0,1
865089,3,0,1
865090,4,0,1
865091,3,0,1
865092,3,0,1
865093,4,0,1
865095,3,0,1
865097,4,0,2
865098,3,0,1
865100,3,0,2
865101,3,0,1
865102,3,1,1
865103,4,1,1
865104,2,1,1
865105,4,0,1
865106,4,0,1
865107,5,0,1
865108,3,1,2
865110,3,1,2
865111,4,1,1
865112,4,1,1
865113,4,1,1
865114,4,0,1
865115,3,0,2
865116,2,1,1
865117,3,1,1
865118,3,1,1
865119,4,1,1
865120,3,1,1
865121,3,1,1
865122,2,0,2
865123,4,0,2
865124,3,1,2
865125,4,1,2
865126,3,1,1
865127,4,0,2
865128,3,0,2
865129,3,0,1
865130,4,0,1
865132,3,1,1
878773,3,5,2
878774,3,6,2
878775,3,6,3
878776,3,5,2
878786,3,3,2
878787,3,3,2
878789,3,3,2
878790,3,3,2
878791,3,3,1
878792,4,3,2
878793,4,3,2
878796,3,3,2
878797,4,3,1
878798,4,3,1
878799,4,3,3
878800,3,3,2
878801,3,3,2
878802,4,3,2
878803,4,2,3
878804,3,3,2
878805,3,3,2
878806,3,3,2
878807,3,3,1
878808,3,3,2
878809,3,3,2
878810,4,3,1
878811,3,3,1
878812,3,3,2
878813,4,3,1
878814,3,3,1
878815,3,3,2
878816,3,3,2
878817,4,3,2
878818,3,4,3
878819,3,3,2
878820,3,3,1
878821,3,3,2
878822,3,3,2
878823,3,3,1
878824,4,3,2
878825,3,3,2
878826,4,3,2
878827,3,3,2
878828,4,3,2
878829,2,2,5
878830,3,3,1
878831,3,3,1
878832,3,3,2
878833,3,3,2
878834,3,3,1
878835,4,3,2
878836,2,3,1
878837,3,3,2
878839,4,3,1
878840,4,3,2
878841,3,3,2
878842,3,3,3
878843,4,3,2
878844,2,3,2
878845,4,3,2
878846,4,3,2
878847,3,3,2
878848,4,3,2
878850,4,3,2
878851,4,3,2
878852,4,3,2
878853,4,3,3
878854,4,3,2
878855,5,2,1
878856,3,2,2
878857,4,3,2
878858,3,3,2
878859,3,3,2
878860,3,3,2
878861,3,3,2
878862,3,3,2
878863,3,3,2
880922,2,6,4
880923,3,6,3
880924,3,6,3
880925,2,6,4
880926,3,6,4
880927,2,6,4
880928,3,6,4
880929,2,6,4
880930,3,6,4
880931,2,6,4
880932,3,6,3
880933,2,6,4
880934,3,6,3
880935,3,6,4
880936,2,6,4
880937,3,6,4
880938,2,6,4
880939,3,6,4
880940,3,6,4
880941,4,6,3
880942,3,6,4
880943,4,6,3
880944,3,6,4
880945,3,6,4
880946,3,6,4
880947,3,6,4
880948,3,6,4
880949,3,6,4
880950,4,6,3
880951,3,6,4
880952,3,6,3
880953,4,7,3
880954,4,6,4
880955,3,6,4
880956,3,6,4
880957,3,6,4
880958,4,6,4
880959,3,6,4
880960,4,6,4
880961,4,6,4
880962,3,6,4
880963,3,6,3
880964,4,7,3
880965,4,7,3
880966,3,6,3
880967,3,6,4
880968,3,6,4
880969,3,6,4
880971,3,6,4
880972,3,6,4
880973,3,6,4
880974,3,6,4
880975,3,6,3
880976,3,6,4
880977,3,6,4
880978,3,7,3
880979,3,6,3
880980,3,6,3
880981,3,6,4
880982,3,7,4
880983,4,7,4
880984,3,6,3
880985,3,6,3
880986,3,6,3
880987,3,6,4
880988,3,6,4
880989,3,6,3
880990,3,6,3
880991,3,6,3
880992,3,6,3
880993,3,6,4
880994,3,6,3
880995,3,6,3
880996,3,6,4
880997,3,6,3
880998,3,6,4
880999,3,6,3
881000,3,7,3
881001,3,7,4
881002,3,7,4
881003,3,6,3
881004,2,6,3
881005,3,6,4
881006,3,6,4
881007,3,6,3
881008,3,6,4
881009,3,6,3
881010,3,6,4
881011,3,6,4
881012,4,6,4
881013,3,6,4
881014,3,6,4
881015,4,6,4
881016,4,6,3
881017,3,6,4
881018,3,6,4
881019,3,6,3
881020,3,6,4
881021,3,6,4
881023,3,6,4
881024,3,6,4
881025,3,6,4
881026,3,6,4
881027,4,6,4
881028,4,6,4
881029,4,6,4
881030,4,6,4
881031,4,6,4
881032,4,6,4
881033,4,6,4
881034,4,6,4
881035,4,6,4
881036,4,6,4
881037,4,6,4
881038,4,6,4
881039,4,6,4
881040,4,6,4
881041,4,6,4
881042,4,6,4
881043,4,6,3
881044,4,6,4
881045,4,6,4
881046,4,6,4
881047,4,6,4
881048,3,6,4
881049,3,6,4
881050,4,6,4
881051,3,6,4
881052,4,6,4
881053,4,6,4
881054,3,6,4
881055,3,6,4
881056,4,6,4
881057,4,6,4
881058,3,6,4
881059,3,6,4
881060,3,6,4
881061,3,6,4
881062,3,6,4
881063,4,6,4
881064,4,6,4
881065,3,6,4
881066,4,6,4
881067,4,6,4
881068,3,6,4
881069,4,6,4
881070,4,6,4
881071,3,6,4
881072,3,6,4
881073,4,6,5
881074,3,6,4
881075,3,6,4
881076,3,6,5
881077,2,7,4
881078,3,7,4
881079,2,6,4
881080,3,7,5
881081,3,6,5
881082,4,6,5
881083,3,6,4
881084,3,6,4
881085,3,6,5
881086,3,6,4
881087,3,7,4
881088,3,6,4
881089,3,7,4
881090,4,7,5
881091,3,6,5
881092,4,7,4
881093,3,7,5
881094,3,6,4
881095,3,6,5
881096,3,6,4
881097,3,6,5
881098,4,6,5
881099,3,7,5
881100,3,6,5
881101,4,6,5
881102,3,6,5
881103,3,6,5
881104,4,7,5
881105,4,7,5
881106,4,7,5
881107,4,7,5
881108,4,7,5
881109,4,6,4
881110,3,6,4
881111,3,6,4
881112,4,7,4
881113,4,6,4
881114,4,6,4
881115,3,7,4
881116,4,7,5
881117,3,6,5
881118,4,6,5
881119,3,6,4
881120,3,6,4
881121,3,6,5
881122,4,7,4
881123,3,6,4
881125,4,6,4
881126,4,6,4
881127,3,6,4
881777,4,6,4
881778,4,6,4
881779,4,6,3
881780,3,6,3
881781,4,6,4
881783,4,7,3
881784,4,7,3
881785,5,5,3
881786,4,7,4
881787,4,7,4
881788,5,4,6
881789,4,6,4
881790,3,6,4
881791,3,6,3
881792,2,6,3
881793,4,6,4
881794,4,6,3
881795,3,7,4
881796,1,4,4
881797,5,5,4
881798,4,6,4
881799,3,6,3
881801,4,6,3
881802,4,7,4
881803,1,5,5
881805,4,6,3
881808,4,6,3
881809,4,6,4
881810,4,6,4
881811,5,6,2
881812,5,6,3
881813,5,5,4
881815,4,5,3
881817,6,4,5
881818,5,4,5
881819,5,4,4
881820,6,4,4
881821,3,7,3
881822,3,7,4
881823,4,7,4
881824,2,6,4
881825,2,6,4
881826,4,6,4
881827,3,7,4
881828,3,6,3
881829,3,6,4
881830,4,6,3
881832,3,7,4
881833,3,6,3
881834,3,6,3
881835,4,7,4
881836,4,7,3
881837,3,6,4
881838,3,6,4
881839,3,7,3
881840,3,7,4
881841,4,7,4
881842,5,7,4
881843,3,6,4
881844,4,6,3
881846,3,7,4
881847,3,7,4
881848,4,6,3
881849,4,7,3
881850,3,7,3
881851,4,7,3
881852,4,6,3
881853,6,5,3
881854,4,7,4
881856,4,7,3
881857,3,7,3
881858,4,6,4
881859,4,6,3
881860,3,6,3
881862,2,6,4
881863,3,7,3
881864,3,7,4
881865,3,7,4
881866,4,7,3
881867,3,6,3
881868,3,6,3
881869,3,7,3
881870,3,7,4
881871,5,7,2
881872,4,6,3
881874,4,7,3
881875,6,4,3
881876,3,7,3
881877,3,6,3
881878,4,7,3
881879,3,7,3
881880,4,7,3
881881,4,7,3
881882,4,7,3
881883,4,7,4
881884,4,6,3
881885,4,6,3
881886,4,7,4
881887,4,7,3
881888,5,7,3
881889,5,5,3
881890,5,5,3
881891,6,5,4
881892,4,7,4
881893,5,6,4
881894,4,7,4
881895,3,7,5
881896,5,6,4
881897,4,7,4
881898,4,7,4
881899,4,7,4
881900,4,7,3
881901,5,6,4
881903,5,6,4
881904,5,7,4
881905,4,7,3
881906,4,7,3
881907,4,7,3
881908,4,7,4
881909,5,7,4
881910,4,7,4
881911,4,7,3
881912,4,7,4
881913,3,4,5
881914,4,7,4
881916,4,7,4
881917,4,7,4
881918,4,7,3
881919,4,7,4
881920,4,7,3
881921,4,7,3
881922,2,4,5
881923,4,5,4
881924,6,5,4
881927,4,7,3
881928,3,7,3
881929,5,3,3
881930,4,7,4
881931,4,7,4
881932,7,4,5
884140,3,6,3
884141,4,6,4
884142,4,6,4
884143,4,6,3
884144,3,6,4
884145,4,6,3
884146,4,6,4
884148,3,6,3
884149,4,6,3
884150,4,6,2
884151,3,6,3
884152,4,6,4
884153,4,6,3
884154,4,6,3
884155,3,6,3
884156,3,6,4
884157,4,6,2
884158,3,6,3
884159,4,6,3
884160,4,6,3
884161,4,6,3
884162,3,6,3
884163,4,6,4
884164,4,6,4
884165,4,6,3
884166,5,6,4
885410,3,6,3
885411,3,6,2
885412,3,5,3
885413,3,6,2
885414,2,6,2
885416,4,6,3
885417,2,5,2
885418,3,6,2
885419,3,6,2
885420,3,5,2
885421,3,6,2
885422,2,6,2
885423,3,6,3
885424,4,6,2
885425,4,6,2
885426,2,5,3
885427,4,6,2
885428,2,6,3
885429,3,6,3
885430,3,6,3
885431,3,6,2
885432,3,6,2
885433,4,6,2
885434,3,6,2
885435,2,5,3
885436,4,6,2
885437,2,5,2
885438,4,6,2
885439,3,6,2
885440,4,6,2
885441,3,6,2
885442,4,6,2
885443,3,6,2
885444,4,6,2
885445,3,6,2
885446,3,6,2
885447,3,6,2
885448,3,6,2
885449,3,5,3
885450,4,6,2
885451,2,5,3
885452,3,6,2
885453,2,5,2
885454,4,6,2
885455,2,6,3
885456,3,6,3
885457,3,6,3
885458,3,6,3
885459,3,6,3
885460,3,6,3
885461,3,6,2
885462,3,6,3
885463,3,6,3
885464,3,7,2
885465,2,6,3
885466,3,6,3
885467,2,6,3
885468,3,6,2
885469,3,6,3
885470,2,6,3
885472,2,6,3
885473,2,7,3
885475,3,6,3
885476,3,6,3
885477,2,6,3
885478,2,6,4
885479,3,6,3
885480,2,6,3
885481,3,7,3
885482,2,6,4
885483,3,7,3
885484,2,6,3
885485,2,6,4
885486,3,7,3
885487,2,6,3
885488,4,7,3
885489,2,7,3
885490,3,7,3
885491,3,6,3
885493,2,6,3
885494,3,7,3
885495,3,6,3
885496,2,6,4
885498,2,6,3
885499,4,7,3
885500,3,7,2
885501,2,6,3
885502,4,7,2
885503,2,6,3
885504,3,7,2
885505,4,6,3
885506,2,6,4
885507,2,6,3
885508,3,7,3
885509,2,6,3
885510,3,5,2
885511,4,5,2
885512,3,5,2
885513,3,5,2
885514,3,5,2
885515,3,5,2
885516,3,5,2
885517,3,5,2
885518,3,4,2
885519,3,5,2
885520,3,4,2
885521,4,5,2
885522,2,4,2
885523,4,5,2
885524,3,5,2
885525,4,5,2
885526,3,5,2
885527,3,5,2
885528,3,5,2
885529,4,5,2
885530,4,5,1
885531,2,5,2
885532,3,5,2
885533,3,4,2
885534,3,5,2
885535,2,4,2
885536,3,5,2
885537,2,4,2
885538,3,5,1
885539,2,5,2
885540,3,5,2
885541,2,4,2
885542,3,5,2
885543,2,4,2
885544,3,5,2
885545,2,4,2
885546,3,5,2
885547,2,4,2
885548,3,5,2
885549,2,4,2
885550,3,5,2
885551,2,4,3
885552,3,5,2
885553,2,4,2
885554,3,5,2
885555,2,5,3
885556,3,5,2
885557,3,5,2
885558,3,5,2
885559,2,5,3
885560,3,5,3
885561,3,5,2
885562,3,5,3
885563,2,4,5
885564,4,5,2
